Target_genes,Score
SCARB1,102.14285699999999
NRXN3,102.14285699999999
TGFB3,102.0
H4C12,102.0
H4C11,102.0
RHEB,101.85714300000001
RAPH1,101.85714300000001
OMP,101.85714300000001
MAPK8IP3,101.85714300000001
LPIN1,101.85714300000001
ICA1L,101.85714300000001
SELENOT,101.714286
RBM8A,101.714286
COPB2,101.714286
TMEM245,101.57142900000001
RCCD1,101.57142900000001
PRAME,101.57142900000001
MRPL36,101.57142900000001
KDM8,101.57142900000001
KCNK12,101.57142900000001
ARHGAP40,101.57142900000001
ZNF273,101.42857099999999
MYBPC3,101.42857099999999
CREBZF,101.42857099999999
TPGS1,101.285714
CLNS1A,101.285714
ABCG1,101.285714
PLPP3,101.14285699999999
ATP11C,101.14285699999999
SCYL3,101.0
FURIN,101.0
C4BPB,101.0
TUBA1C,100.85714300000001
TSPAN17,100.85714300000001
TM9SF4,100.85714300000001
ECH1,100.85714300000001
UBL3,100.714286
SPEN,100.714286
SLCO1B3-SLCO1B7,100.714286
SLCO1B3,100.714286
COX7A1,100.714286
TIAM1,100.57142900000001
SLC4A8,100.57142900000001
RESF1,100.57142900000001
LACTBL1,100.57142900000001
GALNT6,100.57142900000001
DPYSL3,100.57142900000001
PRR25,100.42857099999999
GNG13,100.42857099999999
BCOR,100.42857099999999
NUP107,100.285714
LRRD1,100.285714
CNTD2,100.285714
ZNF710,100.14285699999999
NINJ2,100.14285699999999
BST1,100.14285699999999
FOXO6,100.0
DGKD,100.0
RAPGEF1,99.85714300000001
MAJIN,99.85714300000001
HACL1,99.85714300000001
BTD,99.85714300000001
ADGRL2,99.85714300000001
ABHD17A,99.85714300000001
SYTL4,99.714286
S100A10,99.714286
PPP1R10,99.714286
MRPS18B,99.714286
ENPP1,99.714286
ATAT1,99.714286
PDE9A,99.57142900000001
MRPL44,99.57142900000001
CHAMP1,99.57142900000001
TRMT2A,99.42857099999999
RANBP1,99.42857099999999
NUTM2F,99.285714
NAA10,99.285714
MIDN,99.285714
LAMB1,99.285714
KCNG1,99.285714
GAB2,99.285714
CPEB4,99.285714
CFL1,99.285714
ATP5F1D,99.285714
ARHGAP4,99.285714
SMIM32,99.14285699999999
PREX1,99.14285699999999
PCCB,99.14285699999999
MAP3K12,99.14285699999999
KANSL1L,99.14285699999999
RAB6A,99.0
TMEM68,98.85714300000001
TGS1,98.85714300000001
SCOC,98.85714300000001
MYC,98.85714300000001
INTS12,98.85714300000001
IL2RA,98.85714300000001
GSTCD,98.85714300000001
DHRS4L1,98.85714300000001
ACTN4,98.85714300000001
SUMO3,98.714286
PTBP3,98.714286
MRPL24,98.714286
HDGF,98.714286
FTMT,98.714286
CAPN9,98.714286
C1orf61,98.714286
TIA1,98.57142900000001
SUCNR1,98.57142900000001
PAXIP1,98.57142900000001
KAZN,98.57142900000001
IHH,98.57142900000001
FRG2C,98.57142900000001
ZNF653,98.42857099999999
SDC4,98.42857099999999
GCSAML,98.42857099999999
RPS7,98.285714
HHIP,98.285714
ANXA1,98.285714
SLC33A1,98.14285699999999
LPAR2,98.14285699999999
CHD9,98.14285699999999
WBP1L,98.0
COLGALT1,98.0
KCNJ15,97.85714300000001
IMP4,97.85714300000001
CCDC115,97.85714300000001
UTP25,97.714286
PRKACG,97.714286
FAM162B,97.714286
DEFA3,97.714286
DAPK2,97.714286
MRTFA,97.57142900000001
KDM3B,97.57142900000001
BCAN,97.57142900000001
TRAF4,97.42857099999999
SIPA1L1,97.42857099999999
IPO8,97.42857099999999
USE1,97.285714
SPATA6L,97.285714
PLPP6,97.285714
DEF8,97.285714
CBFA2T2,97.285714
MYL2,97.14285699999999
MKRN2OS,97.14285699999999
MKRN2,97.14285699999999
ILKAP,97.14285699999999
EXT1,97.14285699999999
ANK3,97.14285699999999
VSTM2L,97.0
MYL7,97.0
GCK,97.0
B3GLCT,97.0
SYNJ2,96.85714300000001
STRADA,96.85714300000001
GIPC1,96.85714300000001
ZNF30,96.714286
LMO2,96.714286
SIX2,96.57142900000001
PCLAF,96.57142900000001
DBI,96.57142900000001
C2orf76,96.57142900000001
RAD23B,96.42857099999999
PRXL2A,96.42857099999999
NUTM2G,96.42857099999999
NFE2L1,96.42857099999999
NAALADL2,96.42857099999999
LPCAT1,96.42857099999999
TOMM40L,96.285714
TEAD1,96.285714
APOA2,96.285714
ZNF470,96.14285699999999
ZG16,96.14285699999999
ZFP36,96.14285699999999
TFDP3,96.14285699999999
PLEKHG2,96.14285699999999
KRTAP5-10,96.14285699999999
IER3,96.14285699999999
FLOT1,96.14285699999999
UGT8,96.0
TP53I13,96.0
RAF1,96.0
OBI1,96.0
HPS1,96.0
EML1,96.0
DLAT,96.0
CNR1,96.0
ABHD15,96.0
SFTPB,95.85714300000001
NTN5,95.85714300000001
NKAIN4,95.85714300000001
LRRN2,95.85714300000001
LOC647264,95.85714300000001
PSMA1,95.714286
NUP93,95.714286
MAP2K3,95.714286
DLGAP5,95.714286
CYB561,95.714286
REPIN1,95.57142900000001
RAP2C,95.57142900000001
ABRAXAS1,95.57142900000001
UNC13C,95.42857099999999
CHFR,95.42857099999999
RTL8A,95.285714
RCAN1,95.285714
MEGF10,95.285714
MAT2A,95.285714
LRP1,95.285714
CREG1,95.285714
ARFGEF1,95.285714
CALB1,95.14285699999999
TFCP2L1,95.0
OR8K1,95.0
TACC1,94.85714300000001
STON1,94.85714300000001
MKS1,94.85714300000001
IFT43,94.85714300000001
PRORP,94.714286
PPP2R3C,94.714286
H1-7,94.714286
CCAR1,94.57142900000001
TRAF3IP2,94.42857099999999
THSD4,94.42857099999999
SLC45A3,94.42857099999999
SESTD1,94.42857099999999
SEPTIN9,94.42857099999999
OSBPL11,94.42857099999999
LOXL2,94.42857099999999
TSC22D1,94.285714
TEX37,94.285714
SEC13,94.14285699999999
LEPROT,94.14285699999999
LEPR,94.14285699999999
ZNF280D,94.0
ZDHHC19,94.0
SLC51A,94.0
RNF217,93.85714300000001
OLFML1,93.85714300000001
NDST1,93.714286
SLC11A2,93.57142900000001
GATA2,93.57142900000001
CNKSR3,93.57142900000001
ZBTB22,93.42857099999999
TAPBP,93.42857099999999
SOX5,93.42857099999999
SMIM40,93.42857099999999
SHISA5,93.42857099999999
NAA50,93.42857099999999
METAP1,93.42857099999999
DAXX,93.42857099999999
CTRC,93.42857099999999
CRABP2,93.42857099999999
CCDC85A,93.42857099999999
ATP6V1A,93.42857099999999
ASB2,93.42857099999999
TMEM39B,93.285714
SRM,93.285714
MASP2,93.285714
IFNAR1,93.285714
EZH1,93.285714
DLG2,93.285714
CCL24,93.285714
USP30,93.14285699999999
CAPN14,93.14285699999999
ZNF155,93.0
TMEM256,93.0
RUVBL2,93.0
PLSCR3,93.0
NLGN2,93.0
MYH9,93.0
GYS1,93.0
EDEM2,93.0
ZNF654,92.85714300000001
MTSS1,92.85714300000001
LRAT,92.85714300000001
CGGBP1,92.85714300000001
ZKSCAN1,92.714286
KIAA1217,92.714286
EMILIN2,92.714286
CLDN20,92.714286
BMS1,92.714286
VASP,92.57142900000001
TRERF1,92.57142900000001
SGCB,92.57142900000001
RTN2,92.57142900000001
PPM1N,92.57142900000001
ZBTB47,92.42857099999999
TET3,92.42857099999999
NPIPA1,92.42857099999999
SPAG5,92.285714
SEC22B,92.285714
KCNIP1,92.285714
BRCA1,92.285714
SLC6A12,92.14285699999999
MTHFR,92.14285699999999
LPCAT3,92.14285699999999
CLCN6,92.14285699999999
C2CD4C,92.14285699999999
RASL10B,92.0
PADI2,92.0
IGBP1,92.0
TLCD1,91.85714300000001
RPL23A,91.85714300000001
RAB34,91.85714300000001
PROCA1,91.85714300000001
C16orf78,91.85714300000001
AP3M2,91.85714300000001
ADCY3,91.85714300000001
SP7,91.714286
NPTX1,91.714286
MROH7,91.714286
MAP3K7,91.714286
KRTCAP3,91.714286
CCDC141,91.714286
BASP1,91.714286
TNFRSF21,91.57142900000001
GBA,91.57142900000001
ANAPC10,91.57142900000001
ABCE1,91.57142900000001
MYLK3,91.42857099999999
KRTAP21-3,91.42857099999999
DNASE1,91.42857099999999
CAMLG,91.42857099999999
ABCD4,91.42857099999999
IL12B,91.285714
FRMD1,91.285714
TRIM24,91.14285699999999
ITM2B,91.14285699999999
GLI2,91.14285699999999
FAM174B,91.0
YLPM1,90.85714300000001
STAC3,90.85714300000001
SLC35G5,90.85714300000001
NF1,90.85714300000001
NDUFA4L2,90.85714300000001
SLC4A5,90.714286
MAST2,90.714286
EDEM1,90.714286
UGT2B28,90.57142900000001
TTLL1,90.57142900000001
SUN5,90.57142900000001
DHX37,90.57142900000001
BRI3BP,90.57142900000001
BPIFB2,90.57142900000001
NT5C2,90.42857099999999
ITLN2,90.42857099999999
DNAJA2,90.42857099999999
CLEC7A,90.42857099999999
AURKAIP1,90.42857099999999
NKX2-2,90.285714
DPYSL2,90.285714
ACO1,90.285714
SLC13A2,90.14285699999999
PPP1R8,90.14285699999999
ESPL1,90.14285699999999
ZHX2,90.0
LCA5,90.0
KCNK15,90.0
GRK6,90.0
VPS37B,89.85714300000001
TXNRD1,89.85714300000001
STIMATE-MUSTN1,89.85714300000001
STIMATE,89.85714300000001
SERHL2,89.714286
NPIPA5,89.714286
HS1BP3,89.714286
COX8C,89.714286
BTBD7,89.714286
SLC6A8,89.57142900000001
PNCK,89.57142900000001
KCNMB2,89.57142900000001
EFNB2,89.57142900000001
CERS2,89.57142900000001
ANXA9,89.57142900000001
MIEF1,89.285714
DLK1,89.285714
CLPP,89.285714
ATF4,89.285714
TRIM63,89.14285699999999
SNX31,89.14285699999999
MOB1B,89.14285699999999
LIN28B,89.14285699999999
CPT1A,89.14285699999999
USP1,89.0
NPEPL1,89.0
NLRP12,89.0
ERICH2,89.0
B3GNTL1,89.0
S100A13,88.85714300000001
KCNA4,88.85714300000001
EIF4B,88.85714300000001
CHTOP,88.85714300000001
RAP1A,88.714286
HID1,88.714286
EDARADD,88.714286
CAMK2D,88.714286
ARID5A,88.57142900000001
VPS37C,88.42857099999999
SLC37A4,88.42857099999999
FOXD3,88.42857099999999
TFPI,88.285714
CD47,88.285714
SUSD2,88.14285699999999
UBE2O,88.0
SS18,88.0
RPEL1,88.0
LPAR1,88.0
CUEDC2,88.0
AANAT,88.0
TAF6,87.85714300000001
MBLAC1,87.85714300000001
CNPY4,87.85714300000001
C15orf41,87.85714300000001
TRNP1,87.714286
PDCD1LG2,87.714286
KCNN3,87.714286
ITPA,87.714286
IL17A,87.714286
TMEM249,87.57142900000001
SYCP1,87.57142900000001
SLC52A2,87.57142900000001
FBXL6,87.57142900000001
SNX27,87.42857099999999
SPTBN1,87.285714
R3HDM2,87.285714
NPBWR1,87.285714
ME3,87.285714
EFR3B,87.285714
CTSF,87.14285699999999
POMGNT1,87.0
MVB12A,87.0
MTHFD1,87.0
GALNT1,87.0
BST2,87.0
TRIM64,86.85714300000001
FGFR3,86.85714300000001
ERCC6,86.85714300000001
CHN1,86.85714300000001
UGP2,86.714286
TRAK2,86.714286
STRADB,86.714286
MRAS,86.714286
LNX1,86.714286
GPX6,86.714286
GPX5,86.714286
ETV3,86.714286
ZNF785,86.57142900000001
STX6,86.57142900000001
RANBP3,86.42857099999999
MRGPRE,86.42857099999999
KIF25,86.42857099999999
JADE3,86.42857099999999
DPPA4,86.42857099999999
CSK,86.42857099999999
UBE2J1,86.285714
TJP2,86.285714
SLC17A7,86.285714
PTH2,86.285714
PTBP2,86.285714
NOL4L,86.285714
MAP2,86.285714
LLPH,86.285714
IGFBP2,86.285714
GFY,86.285714
FGFRL1,86.285714
ERP27,86.285714
BUB1,86.285714
SYT15,86.14285699999999
OGT,86.14285699999999
RFLNA,86.0
HPCAL1,85.85714300000001
SIDT2,85.714286
NMRAL1,85.714286
HTR1F,85.714286
HSPH1,85.714286
DPP4,85.714286
UFD1,85.57142900000001
KAT7,85.57142900000001
CDC45,85.57142900000001
SORT1,85.42857099999999
SCGB2A2,85.42857099999999
NME4,85.42857099999999
MST1L,85.42857099999999
IL17B,85.42857099999999
HABP2,85.42857099999999
SRC,85.285714
RBBP8NL,85.285714
PRIMA1,85.285714
NDUFAF3,85.285714
MCL1,85.285714
IMPDH2,85.285714
IFNE,85.285714
DALRD3,85.285714
ZNF219,85.0
TMEM253,85.0
SHPK,85.0
RGPD8,85.0
RGPD5,85.0
NEDD4,85.0
LOC102724488,85.0
GSG1,85.0
GRAMD1A,85.0
EIF2AK4,85.0
CTNS,85.0
SLC16A5,84.85714300000001
SHF,84.85714300000001
KDM5B,84.85714300000001
TRIM22,84.714286
TAX1BP1,84.714286
PPDPFL,84.714286
MRGPRX4,84.714286
MATR3,84.714286
FAM86C1,84.714286
AJAP1,84.714286
NOL3,84.57142900000001
KIAA0895L,84.57142900000001
EXOC3L1,84.57142900000001
E2F4,84.57142900000001
CHMP5,84.57142900000001
C19orf53,84.57142900000001
BAG1,84.57142900000001
VAMP8,84.42857099999999
OSBP,84.42857099999999
MARS1,84.42857099999999
ARHGAP9,84.42857099999999
SYTL1,84.285714
SIN3A,84.285714
PRPF40B,84.285714
FOXE3,84.285714
RRAD,84.14285699999999
HAND1,84.14285699999999
FSTL4,84.14285699999999
EFNA1,84.14285699999999
CYREN,84.14285699999999
COL14A1,84.14285699999999
CDH16,84.14285699999999
ABCA13,84.14285699999999
PKNOX1,84.0
RCOR1,83.85714300000001
LMNA,83.85714300000001
FMO5,83.85714300000001
LRRC55,83.714286
INPP5A,83.714286
HP1BP3,83.714286
GLDN,83.714286
DHX34,83.714286
ALLC,83.714286
TRIB2,83.42857099999999
SLFN5,83.42857099999999
CNTLN,83.42857099999999
TUBA3E,83.285714
SMPD4,83.285714
SALL4,83.285714
NSMAF,83.285714
NDUFS3,83.285714
MZT2B,83.285714
KBTBD4,83.285714
TMEM168,83.14285699999999
FUT4,83.14285699999999
CLDN3,83.14285699999999
ZNF610,83.0
TBCK,83.0
SNTG1,83.0
KATNB1,83.0
DMRT1,83.0
AIMP1,83.0
YTHDC1,82.85714300000001
PTPMT1,82.85714300000001
PSMB5,82.85714300000001
PSMB11,82.85714300000001
NONO,82.85714300000001
DOLPP1,82.85714300000001
DENND2B,82.85714300000001
RDH16,82.714286
PPIL2,82.714286
SOGA1,82.57142900000001
LMOD3,82.57142900000001
FAM219A,82.57142900000001
DNAI1,82.57142900000001
CFAP298-TCP10L,82.57142900000001
CFAP298,82.57142900000001
PLPP2,82.42857099999999
GTF2H2C_2,82.42857099999999
GTF2H2C,82.42857099999999
FBP1,82.42857099999999
A4GNT,82.42857099999999
PLD5,82.285714
NEDD9,82.285714
METTL16,82.285714
HACE1,82.285714
C10orf120,82.285714
ZSCAN9,82.14285699999999
ZFP90,82.14285699999999
CITED1,82.14285699999999
COPZ1,82.0
TDG,81.85714300000001
RASA3,81.85714300000001
C12orf73,81.85714300000001
BRI3,81.85714300000001
VAMP5,81.714286
TMEM266,81.714286
SWSAP1,81.714286
LYG2,81.714286
HEBP2,81.714286
TCEAL5,81.57142900000001
PKN1,81.57142900000001
HIPK1,81.57142900000001
DDX39A,81.57142900000001
PLEKHM2,81.42857099999999
IFIT5,81.42857099999999
THOC3,81.285714
KDM2A,81.285714
HLA-DRB5,81.285714
GALNT11,81.285714
CSF3,81.285714
CMTM8,81.285714
CEP192,81.285714
CCT2,81.285714
SLC27A5,81.14285699999999
PLIN5,81.0
PLIN4,81.0
ANKRD29,81.0
ADAP1,81.0
GRAMD4,80.85714300000001
FEM1A,80.85714300000001
FAM177A1,80.85714300000001
LEP,80.714286
ZSCAN23,80.57142900000001
FYB2,80.57142900000001
ARHGAP10,80.57142900000001
PGAP1,80.42857099999999
FHOD1,80.42857099999999
KNOP1,80.285714
IQCK,80.285714
SEMA4D,80.14285699999999
TM9SF1,80.0
MRFAP1,80.0
TUBA1A,79.85714300000001
SLC18A1,79.85714300000001
RCBTB1,79.85714300000001
OC90,79.85714300000001
HLA-E,79.85714300000001
ATP6V1B2,79.85714300000001
ADAR,79.85714300000001
SERPINB12,79.714286
MGLL,79.714286
GLIPR2,79.714286
FAM124A,79.714286
KLHL18,79.57142900000001
KIF9,79.57142900000001
DYSF,79.57142900000001
ARIH1,79.57142900000001
APLNR,79.57142900000001
TMEM167B,79.42857099999999
QDPR,79.42857099999999
CLRN2,79.42857099999999
MYO9B,79.285714
KDM3A,79.285714
HAUS8,79.285714
ADAMTS19,79.285714
CFAP69,79.14285699999999
ATP6AP2,79.0
TEDDM1,78.85714300000001
PEX12,78.85714300000001
P3H2,78.85714300000001
GLUL,78.85714300000001
TMEM63C,78.714286
ST3GAL2,78.714286
MRGPRX1,78.714286
CLEC12A,78.714286
PBX3,78.57142900000001
EPB41L2,78.57142900000001
TRIP10,78.42857099999999
TMPRSS4,78.42857099999999
SMIM35,78.42857099999999
LRP2BP,78.42857099999999
GPR108,78.42857099999999
BBS2,78.42857099999999
TNK2,78.285714
SOX13,78.285714
GALC,78.285714
FCSK,78.285714
ATP6V1B1,78.285714
ZNF768,78.14285699999999
ZNF747,78.14285699999999
SLC18B1,78.14285699999999
ROR1,78.14285699999999
OSER1,78.14285699999999
NUDT3,78.14285699999999
GPR83,78.14285699999999
UNC5A,78.0
TSPAN18,78.0
PPM1B,78.0
LY6E,78.0
ITM2C,78.0
H2AX,78.0
DPAGT1,78.0
C2CD2L,78.0
ASF1B,78.0
NR3C1,77.85714300000001
MID1IP1,77.85714300000001
HORMAD1,77.85714300000001
DNAJC13,77.85714300000001
SRSF3,77.714286
RPS20,77.714286
PAG1,77.714286
MECOM,77.714286
GPAA1,77.714286
EXOSC4,77.714286
CFAP410,77.714286
XRN2,77.57142900000001
TUBB2A,77.57142900000001
SIAH2,77.57142900000001
NXN,77.57142900000001
LAMTOR1,77.57142900000001
GPBP1,77.57142900000001
FGD3,77.57142900000001
CALHM5,77.57142900000001
ANAPC15,77.57142900000001
UBR2,77.42857099999999
PDILT,77.42857099999999
OR52N2,77.42857099999999
IQCH,77.42857099999999
FXN,77.42857099999999
EDNRB,77.42857099999999
ACSM5,77.42857099999999
AAGAB,77.42857099999999
TSPAN11,77.285714
FAM3B,77.285714
TNIP3,77.14285699999999
CEP152,77.14285699999999
ZNF763,77.0
TOPORS,77.0
SMIM27,77.0
PACSIN3,77.0
MED15,77.0
GDA,77.0
VIT,76.85714300000001
POLR1D,76.85714300000001
LNX2,76.85714300000001
AHCYL2,76.85714300000001
ACVR1,76.85714300000001
R3HDM1,76.714286
KCTD4,76.714286
FLNC,76.714286
BCO1,76.714286
WDR3,76.57142900000001
SLFN12,76.57142900000001
PBK,76.57142900000001
GDAP2,76.57142900000001
ARHGEF18,76.57142900000001
SLC10A2,76.42857099999999
RPL26,76.42857099999999
GTF2H2,76.42857099999999
CNIH4,76.42857099999999
C3orf85,76.42857099999999
PANX1,76.285714
ZNF140,76.14285699999999
RPRML,76.14285699999999
IFT74,76.14285699999999
DSC1,76.14285699999999
SMC1A,76.0
SEMA3D,76.0
SCGB1A1,76.0
RIBC1,76.0
NRK,76.0
HSD17B10,76.0
MYRF,75.85714300000001
GHRL,75.85714300000001
SLC2A12,75.714286
SLAMF6,75.714286
SACS,75.714286
TGFB2,75.57142900000001
PPP2R2B,75.57142900000001
OSBPL9,75.57142900000001
MAP3K1,75.57142900000001
APBB1,75.57142900000001
UGT1A4,75.42857099999999
UGT1A3,75.42857099999999
TSHZ2,75.42857099999999
PPARGC1B,75.42857099999999
C19orf33,75.42857099999999
NDP,75.285714
CRKL,75.285714
WDR74,75.14285699999999
MLLT11,75.14285699999999
FAM131A,75.14285699999999
CDC42SE1,75.14285699999999
OR7A17,75.0
KIF22,75.0
ZNF799,74.85714300000001
PCDH18,74.85714300000001
OTUB1,74.85714300000001
MMP28,74.85714300000001
CMYA5,74.85714300000001
ATP13A2,74.85714300000001
TEAD2,74.714286
DKKL1,74.714286
BTNL10,74.714286
APOBEC1,74.714286
ZNF133,74.57142900000001
PLAAT5,74.57142900000001
VTCN1,74.42857099999999
RASSF4,74.42857099999999
OSTM1,74.42857099999999
GFOD1,74.42857099999999
ANP32C,74.42857099999999
LRP6,74.285714
GPRC5A,74.285714
CCDC116,74.285714
CAMSAP1,74.285714
SH3D21,74.14285699999999
PTPDC1,74.14285699999999
NUP210L,74.14285699999999
MRPS35,74.14285699999999
KIRREL1,74.14285699999999
FGF1,74.14285699999999
STK31,74.0
ST3GAL5,73.85714300000001
SDF2L1,73.85714300000001
CCDC88C,73.85714300000001
RBM10,73.714286
PRM1,73.714286
NDUFB11,73.714286
MYOZ2,73.714286
LIN9,73.714286
C1QTNF3,73.714286
ZCCHC3,73.57142900000001
SETD1B,73.57142900000001
RHOF,73.57142900000001
PRKAG1,73.57142900000001
PHLDB3,73.57142900000001
NCK2,73.57142900000001
KMT2B,73.57142900000001
C20orf96,73.57142900000001
STX11,73.42857099999999
PFKFB4,73.42857099999999
PECAM1,73.42857099999999
LDB3,73.42857099999999
KLHL40,73.42857099999999
KCNK7,73.42857099999999
FUNDC2,73.42857099999999
EGF,73.42857099999999
TBC1D2,73.285714
FERMT2,73.285714
UQCRHL,73.14285699999999
LSM12,73.14285699999999
GEMIN7,73.14285699999999
G6PC3,73.14285699999999
FOXN2,73.14285699999999
FGD5,73.14285699999999
TMEM243,73.0
TBL1X,73.0
SLC12A6,73.0
PTP4A3,73.0
PSIP1,73.0
ISLR2,73.0
HLF,73.0
NCAPD2,72.85714300000001
MRPL51,72.85714300000001
IL1B,72.85714300000001
CXADR,72.85714300000001
CST5,72.85714300000001
SLC22A7,72.714286
PCGF5,72.714286
CRIP3,72.714286
PAIP1,72.57142900000001
ARL8B,72.57142900000001
ZNF585A,72.42857099999999
ZNF296,72.42857099999999
LRRC37B,72.42857099999999
HEXIM2,72.42857099999999
AASDH,72.42857099999999
ZNF436,72.285714
WBP1,72.285714
SIAH3,72.285714
RCOR2,72.285714
PBX2,72.285714
NKG7,72.285714
LIM2,72.285714
INO80B,72.285714
GPSM3,72.285714
GOLGA6L1,72.285714
ACCS,72.285714
SOST,72.14285699999999
RPL13A,72.14285699999999
PLEKHG5,72.14285699999999
PHF12,72.14285699999999
OXT,72.14285699999999
CNR2,72.14285699999999
CDK18,72.14285699999999
TNP2,72.0
SOCS1,72.0
RAB4B,72.0
POGZ,72.0
MRFAP1L1,72.0
MIA,72.0
BLOC1S4,72.0
ZNF195,71.85714300000001
TNFRSF6B,71.85714300000001
SOX7,71.714286
NDUFS5,71.714286
DNAJC15,71.714286
CCBE1,71.714286
WT1,71.42857099999999
RNF122,71.42857099999999
RAB23,71.42857099999999
AQP1,71.42857099999999
SAMD1,71.285714
PDE4C,71.285714
CRPPA,71.285714
ADRM1,71.285714
NR2F2,71.14285699999999
LSM6,71.14285699999999
DHTKD1,71.14285699999999
PSPC1,71.0
GXYLT1,71.0
GATA3,71.0
DUSP16,71.0
DCTD,71.0
CAMKK2,71.0
PRDM14,70.85714300000001
LONRF3,70.85714300000001
LIMCH1,70.85714300000001
BICRA,70.85714300000001
UBE2N,70.714286
TIMD4,70.714286
MRPL34,70.714286
ABHD8,70.714286
ZNF417,70.57142900000001
XPOT,70.57142900000001
S100A14,70.57142900000001
KLRK1,70.57142900000001
GMCL2,70.57142900000001
CTIF,70.57142900000001
CEP135,70.57142900000001
C12orf56,70.57142900000001
AP2M1,70.57142900000001
ANKRD66,70.57142900000001
TEK,70.42857099999999
PRKG1,70.42857099999999
PDHA2,70.42857099999999
KRT6C,70.42857099999999
GTPBP1,70.42857099999999
DPPA3,70.42857099999999
SEPTIN4,70.285714
RBM20,70.285714
AGFG1,70.285714
TRMT112,70.14285699999999
TMEM67,70.14285699999999
RBM12B,70.14285699999999
PRDX5,70.14285699999999
MINAR1,70.14285699999999
TULP3,70.0
USP44,69.85714300000001
UBXN11,69.85714300000001
SMAD1,69.85714300000001
GTSF1L,69.85714300000001
FOXB2,69.85714300000001
CD52,69.85714300000001
STRN3,69.714286
NSUN6,69.714286
NFIC,69.714286
IFNAR2,69.714286
ARL5B,69.714286
AP4S1,69.714286
TOM1L1,69.57142900000001
SCD5,69.57142900000001
DMRTA1,69.57142900000001
SPATA24,69.42857099999999
PROB1,69.42857099999999
PISD,69.42857099999999
MZB1,69.42857099999999
KHDC4,69.42857099999999
IGDCC4,69.42857099999999
CRISPLD1,69.42857099999999
CD36,69.42857099999999
OR3A3,69.285714
NDRG3,69.285714
CACNA2D1,69.285714
TRAF6,69.14285699999999
RAG1,69.14285699999999
FAM149B1,69.14285699999999
ECD,69.14285699999999
ATR,69.14285699999999
TMCO3,69.0
KLHL38,69.0
ILF3,69.0
DCUN1D2,69.0
CCDC17,69.0
ABCA4,69.0
TMUB1,68.85714300000001
STUM,68.85714300000001
SERPING1,68.85714300000001
MALL,68.85714300000001
FASTK,68.85714300000001
AGAP3,68.85714300000001
TENT2,68.714286
SMG7,68.714286
PRPSAP1,68.714286
PARD3B,68.714286
OTX1,68.714286
LCOR,68.714286
CHRM2,68.714286
VEGFA,68.57142900000001
SLC44A2,68.57142900000001
RMDN1,68.57142900000001
NAT1,68.57142900000001
FGF9,68.57142900000001
CPNE3,68.57142900000001
C4orf51,68.57142900000001
RUNX3,68.42857099999999
RUFY1,68.42857099999999
MAFF,68.42857099999999
FCGRT,68.42857099999999
FABP7,68.42857099999999
SRPRB,68.285714
MANEAL,68.285714
KLF5,68.285714
GOLGA6L22,68.285714
CNDP2,68.285714
CARMIL3,68.285714
PSG9,68.14285699999999
IQSEC1,68.14285699999999
DUSP14,68.14285699999999
CLN3,68.14285699999999
APOBR,68.14285699999999
TACR2,68.0
SVIL,68.0
RCSD1,68.0
LRRTM4,68.0
KRT38,68.0
INA,68.0
CREB3L1,68.0
ZNF516,67.85714300000001
PPM1F,67.85714300000001
NCOA4,67.85714300000001
ELF2,67.85714300000001
CD68,67.85714300000001
ANO1,67.85714300000001
ALKAL1,67.85714300000001
ZNF227,67.714286
SP9,67.714286
PPA1,67.714286
POLR1B,67.714286
PCSK1,67.714286
NUP214,67.714286
NODAL,67.714286
HIP1R,67.714286
HESX1,67.714286
GPR146,67.714286
DLX4,67.714286
ATP10A,67.714286
TMEM242,67.57142900000001
SLC5A10,67.57142900000001
PTRHD1,67.57142900000001
LRRFIP2,67.57142900000001
LRRC43,67.57142900000001
IL31,67.57142900000001
CENPO,67.57142900000001
ZNF705B,67.42857099999999
CRYGS,67.42857099999999
CELSR3,67.42857099999999
ACIN1,67.42857099999999
UNC13B,67.285714
RTL10,67.285714
PSMA7,67.285714
GNB1L,67.285714
FAM234B,67.285714
CDRT4,67.285714
LOC105370980,67.14285699999999
FTH1,67.14285699999999
CBY3,67.14285699999999
APAF1,67.14285699999999
ADGRF5,67.14285699999999
PGLS,67.0
CNPY1,67.0
ATG4B,67.0
ST6GAL1,66.85714300000001
OR14I1,66.85714300000001
ARL8A,66.85714300000001
ARHGEF3,66.85714300000001
ZNF669,66.714286
ZNF66,66.714286
MTA3,66.714286
C1orf229,66.714286
ANKRD18B,66.714286
ZNF33B,66.57142900000001
SERPINA3,66.57142900000001
CRELD1,66.57142900000001
BACH2,66.57142900000001
ARHGAP31,66.57142900000001
ZNF630,66.42857099999999
TAF15,66.42857099999999
OCLN,66.42857099999999
DCT,66.42857099999999
THAP1,66.285714
RAVER1,66.285714
ICAM3,66.285714
CHD6,66.285714
SLC9A3,66.0
SLC7A4,66.0
MBNL2,66.0
LONP1,66.0
CATSPERD,66.0
VPS37A,65.85714300000001
GNG10,65.85714300000001
FLOT2,65.85714300000001
DHRS13,65.85714300000001
CNOT7,65.85714300000001
WDR12,65.714286
TNPO2,65.714286
TMEM141,65.714286
PSMG3,65.714286
HOXC13,65.714286
HOXC12,65.714286
CCDC183,65.714286
CARF,65.714286
VAX1,65.57142900000001
SPDL1,65.57142900000001
LARP1B,65.57142900000001
